,number,cluster
POLR2D (ENSG00000144231),3634,0.0
SAP18 (ENSG00000150459),3635,0.0
INO80D (ENSG00000114933),3636,0.0
PGAM5 (ENSG00000247077),3637,0.0
KIAA0040 (ENSG00000235750),3638,0.0
KHSRP (ENSG00000088247),3639,0.0
OSBPL6 (ENSG00000079156),3640,0.0
KHK (ENSG00000138030),3641,0.0
KHDRBS3 (ENSG00000131773),3642,0.0
OSBPL8 (ENSG00000091039),3643,0.0
OSCAR (ENSG00000170909),3644,0.0
KHDC3L (ENSG00000203908),3645,0.0
OSER1 (ENSG00000132823),3646,0.0
OSGEP (ENSG00000092094),3647,0.0
OSGIN2 (ENSG00000164823),3648,0.0
KEAP1 (ENSG00000079999),3649,0.0
KDSR (ENSG00000119537),3650,0.0
KIAA0100 (ENSG00000007202),3651,0.0
KDR (ENSG00000128052),3652,0.0
OST4 (ENSG00000228474),3653,0.0
KDM6A (ENSG00000147050),3654,0.0
OSTC (ENSG00000198856),3655,0.0
KDM5C (ENSG00000126012),3656,0.0
KDM5B (ENSG00000117139),3657,0.0
OSTF1 (ENSG00000134996),3658,0.0
OSTM1 (ENSG00000081087),3659,0.0
KDM4C (ENSG00000107077),3660,0.0
OTUB1 (ENSG00000167770),3661,0.0
KDM4A (ENSG00000066135),3662,0.0
KDM3B (ENSG00000120733),3663,0.0
OTUD3 (ENSG00000169914),3664,0.0
KDM2B (ENSG00000089094),3665,0.0
KDM7A (ENSG00000006459),3666,0.0
KIAA0101 (ENSG00000166803),3667,0.0
KIAA0141 (ENSG00000081791),3668,0.0
KIAA0196 (ENSG00000164961),3669,0.0
ORAI1 (ENSG00000276045),3670,0.0
ORAOV1 (ENSG00000149716),3671,0.0
KIAA1324L (ENSG00000164659),3672,0.0
ORC1 (ENSG00000085840),3673,0.0
ORC2 (ENSG00000115942),3674,0.0
ORC3 (ENSG00000135336),3675,0.0
ORC4 (ENSG00000115947),3676,0.0
KIAA1191 (ENSG00000122203),3677,0.0
ORC5 (ENSG00000164815),3678,0.0
KIAA1147 (ENSG00000257093),3679,0.0
KIAA1143 (ENSG00000163807),3680,0.0
KIAA1109 (ENSG00000138688),3681,0.0
ORC6 (ENSG00000091651),3682,0.0
KIAA1033 (ENSG00000136051),3683,0.0
KIAA1024 (ENSG00000169330),3684,0.0
KIAA0930 (ENSG00000100364),3685,0.0
KIAA0922 (ENSG00000121210),3686,0.0
ORM2 (ENSG00000228278),3687,0.0
ORMDL1 (ENSG00000128699),3688,0.0
ORMDL2 (ENSG00000123353),3689,0.0
ORMDL3 (ENSG00000172057),3690,0.0
KIAA0586 (ENSG00000100578),3691,0.0
OSBP (ENSG00000110048),3692,0.0
OSBPL10 (ENSG00000144645),3693,0.0
OSBPL11 (ENSG00000144909),3694,0.0
KIAA0368 (ENSG00000136813),3695,0.0
OSBPL1A (ENSG00000141447),3696,0.0
KIAA0319L (ENSG00000142687),3697,0.0
OSBPL3 (ENSG00000070882),3698,0.0
KDM2A (ENSG00000173120),3699,0.0
OR2B6 (ENSG00000124657),3700,0.0
OTUD4 (ENSG00000164164),3701,0.0
KDF1 (ENSG00000175707),3702,0.0
PAFAH1B1 (ENSG00000007168),3703,0.0
PAFAH1B2 (ENSG00000168092),3704,0.0
KCNN2 (ENSG00000080709),3705,0.0
PAFAH2 (ENSG00000158006),3706,0.0
KCNMB4 (ENSG00000135643),3707,0.0
PAGR1 (ENSG00000280789),3708,0.0
KCNMB2-AS1 (ENSG00000237978),3709,0.0
PAH (ENSG00000171759),3710,0.0
PAICS (ENSG00000128050),3711,0.0
KCNMA1 (ENSG00000156113),3712,0.0
KCNK9 (ENSG00000169427),3713,0.0
KCNK7 (ENSG00000173338),3714,0.0
KCNK6 (ENSG00000099337),3715,0.0
KCNQ1 (ENSG00000053918),3716,0.0
PAIP1 (ENSG00000172239),3717,0.0
PAIP2B (ENSG00000124374),3718,0.0
KCNK17 (ENSG00000124780),3719,0.0
PAK1 (ENSG00000149269),3720,0.0
KCNK15 (ENSG00000124249),3721,0.0
PAK1IP1 (ENSG00000111845),3722,0.0
KCNK12 (ENSG00000184261),3723,0.0
PAK2 (ENSG00000180370),3724,0.0
PAK4 (ENSG00000130669),3725,0.0
PAK6 (ENSG00000137843),3726,0.0
KCNJ6 (ENSG00000157542),3727,0.0
PALD1 (ENSG00000107719),3728,0.0
PALM3 (ENSG00000187867),3729,0.0
PAMR1 (ENSG00000149090),3730,0.0
PAIP2 (ENSG00000120727),3731,0.0
PADI2 (ENSG00000117115),3732,0.0
PACSIN2 (ENSG00000100266),3733,0.0
KCNQ2 (ENSG00000075043),3734,0.0
OTUD5 (ENSG00000068308),3735,0.0
OTUD6B (ENSG00000155100),3736,0.0
OTUD6B-AS1 (ENSG00000253738),3737,0.0
OTULIN (ENSG00000154124),3738,0.0
KCTD9 (ENSG00000104756),3739,0.0
OTX2 (ENSG00000165588),3740,0.0
OVOL2 (ENSG00000125850),3741,0.0
OXCT1 (ENSG00000083720),3742,0.0
KCTD3 (ENSG00000136636),3743,0.0
OXGR1 (ENSG00000165621),3744,0.0
OXLD1 (ENSG00000204237),3745,0.0
KCTD2 (ENSG00000180901),3746,0.0
OXNAD1 (ENSG00000154814),3747,0.0
OXSR1 (ENSG00000172939),3748,0.0
P2RX5 (ENSG00000083454),3749,0.0
P2RX5-TAX1BP3 (ENSG00000257950),3750,0.0
P2RY1 (ENSG00000169860),3751,0.0
KCTD14 (ENSG00000151364),3752,0.0
P2RY11 (ENSG00000244165),3753,0.0
P2RY14 (ENSG00000174944),3754,0.0
PA2G4 (ENSG00000170515),3755,0.0
KCTD10 (ENSG00000110906),3756,0.0
PABPC1L (ENSG00000101104),3757,0.0
PABPC4 (ENSG00000090621),3758,0.0
PABPN1 (ENSG00000100836),3759,0.0
KCNS3 (ENSG00000170745),3760,0.0
PACS2 (ENSG00000179364),3761,0.0
KCNQ4 (ENSG00000117013),3762,0.0
PACSIN1 (ENSG00000124507),3763,0.0
KDM1A (ENSG00000004487),3764,0.0
PAN3 (ENSG00000152520),3765,0.0
OR2A1-AS1 (ENSG00000244479),3766,0.0
KIAA1522 (ENSG00000162522),3767,0.0
KLHDC3 (ENSG00000124702),3768,0.0
NUMBL (ENSG00000105245),3769,0.0
NUP107 (ENSG00000111581),3770,0.0
NUP133 (ENSG00000069248),3771,0.0
NUP153 (ENSG00000124789),3772,0.0
KLF8 (ENSG00000102349),3773,0.0
NUP155 (ENSG00000113569),3774,0.0
NUP160 (ENSG00000030066),3775,0.0
NUP188 (ENSG00000095319),3776,0.0
NUP205 (ENSG00000155561),3777,0.0
NUP210 (ENSG00000132182),3778,0.0
NUP214 (ENSG00000126883),3779,0.0
KLF16 (ENSG00000129911),3780,0.0
KLHDC4 (ENSG00000104731),3781,0.0
KLF15 (ENSG00000163884),3782,0.0
NUP35 (ENSG00000163002),3783,0.0
NUP37 (ENSG00000075188),3784,0.0
NUP43 (ENSG00000120253),3785,0.0
NUP50 (ENSG00000093000),3786,0.0
NUP54 (ENSG00000138750),3787,0.0
NUP58 (ENSG00000139496),3788,0.0
NUP62 (ENSG00000213024),3789,0.0
NUP88 (ENSG00000108559),3790,0.0
KLB (ENSG00000134962),3791,0.0
NUP93 (ENSG00000102900),3792,0.0
KIZ (ENSG00000088970),3793,0.0
NUP98 (ENSG00000110713),3794,0.0
NUS1 (ENSG00000153989),3795,0.0
KLF13 (ENSG00000169926),3796,0.0
KLHDC7A (ENSG00000179023),3797,0.0
NUFIP2 (ENSG00000108256),3798,0.0
NUFIP1 (ENSG00000083635),3799,0.0
KLK10 (ENSG00000129451),3800,0.0
KLK1 (ENSG00000167748),3801,0.0
NUDT10 (ENSG00000122824),3802,0.0
NUDT12 (ENSG00000112874),3803,0.0
KLHL7-AS1 (ENSG00000230658),3804,0.0
KLHL7 (ENSG00000122550),3805,0.0
NUDT13 (ENSG00000166321),3806,0.0
KLHL42 (ENSG00000087448),3807,0.0
KLHL4 (ENSG00000102271),3808,0.0
NUDT14 (ENSG00000183828),3809,0.0
NUDT15 (ENSG00000136159),3810,0.0
NUDT16 (ENSG00000198585),3811,0.0
NUDT16L1 (ENSG00000168101),3812,0.0
KLHL3 (ENSG00000146021),3813,0.0
NUDT19 (ENSG00000213965),3814,0.0
NUDT2 (ENSG00000164978),3815,0.0
NUDT21 (ENSG00000167005),3816,0.0
KLHL25 (ENSG00000183655),3817,0.0
NUDT22 (ENSG00000149761),3818,0.0
KLHL23 (ENSG00000213160),3819,0.0
NUDT3 (ENSG00000272325),3820,0.0
KLHL21 (ENSG00000162413),3821,0.0
NUDT5 (ENSG00000165609),3822,0.0
KLHL2 (ENSG00000109466),3823,0.0
KLHL18 (ENSG00000114648),3824,0.0
KLHL17 (ENSG00000187961),3825,0.0
KLHL15 (ENSG00000174010),3826,0.0
NUDT7 (ENSG00000140876),3827,0.0
NUDT9 (ENSG00000170502),3828,0.0
NUTF2 (ENSG00000102898),3829,0.0
KIAA1468 (ENSG00000134444),3830,0.0
NUTM2A-AS1 (ENSG00000223482),3831,0.0
NXN (ENSG00000167693),3832,0.0
OGDH (ENSG00000105953),3833,0.0
KIF18B (ENSG00000186185),3834,0.0
OGFOD1 (ENSG00000087263),3835,0.0
OGFOD2 (ENSG00000111325),3836,0.0
OGFRL1 (ENSG00000119900),3837,0.0
OGG1 (ENSG00000114026),3838,0.0
KIF14 (ENSG00000118193),3839,0.0
OGT (ENSG00000147162),3840,0.0
KIF13A (ENSG00000137177),3841,0.0
OIP5 (ENSG00000104147),3842,0.0
KIF11 (ENSG00000138160),3843,0.0
OLA1 (ENSG00000138430),3844,0.0
OLFM1 (ENSG00000130558),3845,0.0
KIF1A (ENSG00000130294),3846,0.0
KIAA2013 (ENSG00000116685),3847,0.0
OLMALINC (ENSG00000235823),3848,0.0
OMA1 (ENSG00000162600),3849,0.0
OPA1 (ENSG00000198836),3850,0.0
OPA3 (ENSG00000125741),3851,0.0
OPLAH (ENSG00000178814),3852,0.0
KIAA1671 (ENSG00000197077),3853,0.0
KIAA1644 (ENSG00000138944),3854,0.0
OPRD1 (ENSG00000116329),3855,0.0
KIAA1586 (ENSG00000168116),3856,0.0
KIAA1551 (ENSG00000174718),3857,0.0
OPTC (ENSG00000188770),3858,0.0
KIAA1549 (ENSG00000122778),3859,0.0
KIAA1524 (ENSG00000163507),3860,0.0
OLFML2A (ENSG00000185585),3861,0.0
KIF1B (ENSG00000054523),3862,0.0
OFD1 (ENSG00000046651),3863,0.0
KIF1C (ENSG00000129250),3864,0.0
KIN (ENSG00000151657),3865,0.0
NXPE3 (ENSG00000144815),3866,0.0
KIFC2 (ENSG00000167702),3867,0.0
NXPH3 (ENSG00000182575),3868,0.0
NXT2 (ENSG00000101888),3869,0.0
OARD1 (ENSG00000124596),3870,0.0
KIF7 (ENSG00000166813),3871,0.0
OAT (ENSG00000065154),3872,0.0
KIF5C (ENSG00000168280),3873,0.0
OAZ1 (ENSG00000104904),3874,0.0
KIF5A (ENSG00000155980),3875,0.0
KIF4A (ENSG00000090889),3876,0.0
KIF3C (ENSG00000084731),3877,0.0
KIF3B (ENSG00000101350),3878,0.0
KIF3A (ENSG00000131437),3879,0.0
OAZ2 (ENSG00000180304),3880,0.0
KIF2A (ENSG00000068796),3881,0.0
OAZ3 (ENSG00000143450),3882,0.0
OBSL1 (ENSG00000124006),3883,0.0
KIF26A (ENSG00000066735),3884,0.0
KIF25-AS1 (ENSG00000229921),3885,0.0
KIF25 (ENSG00000125337),3886,0.0
OCIAD1 (ENSG00000109180),3887,0.0
KIF23 (ENSG00000137807),3888,0.0
OCIAD2 (ENSG00000145247),3889,0.0
OCLN (ENSG00000197822),3890,0.0
KIF21A (ENSG00000139116),3891,0.0
KIF20B (ENSG00000138182),3892,0.0
OCRL (ENSG00000122126),3893,0.0
NVL (ENSG00000143748),3894,0.0
INO80E (ENSG00000169592),3895,0.0
KCNJ14 (ENSG00000182324),3896,0.0
PANK2 (ENSG00000125779),3897,0.0
ISOC2 (ENSG00000063241),3898,0.0
PDF (ENSG00000258429),3899,0.0
PDGFA (ENSG00000197461),3900,0.0
PDHA1 (ENSG00000131828),3901,0.0
PDHB (ENSG00000168291),3902,0.0
PDHX (ENSG00000110435),3903,0.0
PDIA3 (ENSG00000167004),3904,0.0
ISG20L2 (ENSG00000143319),3905,0.0
ISG20 (ENSG00000172183),3906,0.0
ISG15 (ENSG00000187608),3907,0.0
ISCU (ENSG00000136003),3908,0.0
ISCA2 (ENSG00000165898),3909,0.0
ISCA1 (ENSG00000135070),3910,0.0
PDE9A (ENSG00000160191),3911,0.0
PDIA4 (ENSG00000155660),3912,0.0
IRX4 (ENSG00000113430),3913,0.0
PDK3 (ENSG00000067992),3914,0.0
IRX2 (ENSG00000170561),3915,0.0
IRX1 (ENSG00000170549),3916,0.0
PDLIM1 (ENSG00000107438),3917,0.0
IRS2 (ENSG00000185950),3918,0.0
PDLIM5 (ENSG00000163110),3919,0.0
IRGQ (ENSG00000167378),3920,0.0
PDP2 (ENSG00000172840),3921,0.0
PDPK1 (ENSG00000140992),3922,0.0
PDPN (ENSG00000162493),3923,0.0
PDPR (ENSG00000090857),3924,0.0
IRF4 (ENSG00000137265),3925,0.0
PDIA6 (ENSG00000143870),3926,0.0
IST1 (ENSG00000182149),3927,0.0
PDE7A (ENSG00000205268),3928,0.0
PDE6G (ENSG00000185527),3929,0.0
PCYT1A (ENSG00000161217),3930,0.0
PCYT1B (ENSG00000102230),3931,0.0
PCYT2 (ENSG00000185813),3932,0.0
PDAP1 (ENSG00000106244),3933,0.0
PDCD10 (ENSG00000114209),3934,0.0
PDCD11 (ENSG00000148843),3935,0.0
ITGB5 (ENSG00000082781),3936,0.0
PDCD2 (ENSG00000071994),3937,0.0
ITGB3BP (ENSG00000142856),3938,0.0
PDCD2L (ENSG00000126249),3939,0.0
ITGB1BP2 (ENSG00000147166),3940,0.0
PDCD5 (ENSG00000105185),3941,0.0
PDCD6 (ENSG00000249915),3942,0.0
ITGAV (ENSG00000138448),3943,0.0
ITGAE (ENSG00000083457),3944,0.0
PDCD6IP (ENSG00000170248),3945,0.0
ITGA7 (ENSG00000135424),3946,0.0
ITGA6 (ENSG00000091409),3947,0.0
PDCL2 (ENSG00000163440),3948,0.0
PDCL3 (ENSG00000115539),3949,0.0
PDE12 (ENSG00000174840),3950,0.0
ITGA2B (ENSG00000005961),3951,0.0
PDE2A (ENSG00000186642),3952,0.0
PDE4A (ENSG00000065989),3953,0.0
PDE4C (ENSG00000105650),3954,0.0
PDE5A (ENSG00000138735),3955,0.0
ITFG2 (ENSG00000111203),3956,0.0
PDE6D (ENSG00000156973),3957,0.0
ITCH (ENSG00000078747),3958,0.0
IRF3 (ENSG00000126456),3959,0.0
PCSK7 (ENSG00000160613),3960,0.0
PDRG1 (ENSG00000088356),3961,0.0
IRF2BP1 (ENSG00000170604),3962,0.0
PEX13 (ENSG00000162928),3963,0.0
PEX16 (ENSG00000121680),3964,0.0
PEX26 (ENSG00000215193),3965,0.0
PEX3 (ENSG00000034693),3966,0.0
INTS8 (ENSG00000164941),3967,0.0
INTS7 (ENSG00000143493),3968,0.0
INTS6 (ENSG00000102786),3969,0.0
INTS5 (ENSG00000185085),3970,0.0
PEX5L (ENSG00000114757),3971,0.0
PEX7 (ENSG00000112357),3972,0.0
INTS2 (ENSG00000108506),3973,0.0
PF4 (ENSG00000163737),3974,0.0
INTS10 (ENSG00000104613),3975,0.0
IPMK (ENSG00000151151),3976,0.0
PFAS (ENSG00000178921),3977,0.0
PFDN2 (ENSG00000143256),3978,0.0
INSL3 (ENSG00000248099),3979,0.0
PFDN4 (ENSG00000101132),3980,0.0
PFDN6 (ENSG00000204220),3981,0.0
PFKFB2 (ENSG00000123836),3982,0.0
PFN1 (ENSG00000108518),3983,0.0
INPP5K (ENSG00000132376),3984,0.0
INPP5J (ENSG00000185133),3985,0.0
INPP5F (ENSG00000198825),3986,0.0
PFN4 (ENSG00000176732),3987,0.0
PGAM1 (ENSG00000171314),3988,0.0
INPP5B (ENSG00000204084),3989,0.0
INPP5A (ENSG00000068383),3990,0.0
INSR (ENSG00000171105),3991,0.0
PEX1 (ENSG00000127980),3992,0.0
IPO4 (ENSG00000196497),3993,0.0
IPO5 (ENSG00000065150),3994,0.0
PDS5B (ENSG00000083642),3995,0.0
PDSS1 (ENSG00000148459),3996,0.0
IREB2 (ENSG00000136381),3997,0.0
PDSS2 (ENSG00000164494),3998,0.0
IRAK3 (ENSG00000090376),3999,0.0
PDXDC1 (ENSG00000179889),4000,0.0
IRAK1BP1 (ENSG00000146243),4001,0.0
IRAK1 (ENSG00000184216),4002,0.0
PDXK (ENSG00000160209),4003,0.0
PDZD11 (ENSG00000120509),4004,0.0
IQSEC2 (ENSG00000124313),4005,0.0
PDZD4 (ENSG00000067840),4006,0.0
IQGAP2 (ENSG00000145703),4007,0.0
IQGAP1 (ENSG00000140575),4008,0.0
PEAK1 (ENSG00000173517),4009,0.0
PEBP1 (ENSG00000089220),4010,0.0
PECR (ENSG00000115425),4011,0.0
PELI1 (ENSG00000197329),4012,0.0
PELI2 (ENSG00000139946),4013,0.0
PELP1 (ENSG00000141456),4014,0.0
PEPD (ENSG00000124299),4015,0.0
PER3 (ENSG00000049246),4016,0.0
PES1 (ENSG00000100029),4017,0.0
IQCA1 (ENSG00000132321),4018,0.0
IPPK (ENSG00000127080),4019,0.0
PET117 (ENSG00000232838),4020,0.0
IPO9 (ENSG00000198700),4021,0.0
IPO8 (ENSG00000133704),4022,0.0
IPO7 (ENSG00000205339),4023,0.0
PDS5A (ENSG00000121892),4024,0.0
PANK1 (ENSG00000152782),4025,0.0
PCSK2 (ENSG00000125851),4026,0.0
PCNXL2 (ENSG00000135749),4027,0.0
PARP12 (ENSG00000059378),4028,0.0
KBTBD3 (ENSG00000182359),4029,0.0
PARP14 (ENSG00000173193),4030,0.0
KBTBD11-OT1 (ENSG00000253696),4031,0.0
PARP2 (ENSG00000129484),4032,0.0
PARP4 (ENSG00000102699),4033,0.0
KB-226F1.2 (ENSG00000272787),4034,0.0
KB-1980E6.3 (ENSG00000253633),4035,0.0
PARPBP (ENSG00000185480),4036,0.0
PARS2 (ENSG00000162396),4037,0.0
PASK (ENSG00000115687),4038,0.0
PATL1 (ENSG00000166889),4039,0.0
PATZ1 (ENSG00000100105),4040,0.0
PARP11 (ENSG00000111224),4041,0.0
PAWR (ENSG00000177425),4042,0.0
PAX2 (ENSG00000075891),4043,0.0
KATNBL1 (ENSG00000134152),4044,0.0
KATNB1 (ENSG00000140854),4045,0.0
KATNAL2 (ENSG00000167216),4046,0.0
KATNAL1 (ENSG00000102781),4047,0.0
KATNA1 (ENSG00000186625),4048,0.0
PAX5 (ENSG00000196092),4049,0.0
KAT7 (ENSG00000136504),4050,0.0
PAXBP1 (ENSG00000159086),4051,0.0
PBDC1 (ENSG00000102390),4052,0.0
PBRM1 (ENSG00000163939),4053,0.0
PBX1 (ENSG00000185630),4054,0.0
KARS (ENSG00000065427),4055,0.0
KAZN (ENSG00000189337),4056,0.0
KBTBD8 (ENSG00000163376),4057,0.0
PARP10 (ENSG00000178685),4058,0.0
KCMF1 (ENSG00000176407),4059,0.0
PANK3 (ENSG00000120137),4060,0.0
PANX1 (ENSG00000110218),4061,0.0
PANX2 (ENSG00000073150),4062,0.0
PAPD5 (ENSG00000121274),4063,0.0
PAPD7 (ENSG00000112941),4064,0.0
PAPLN (ENSG00000100767),4065,0.0
PAPOLA (ENSG00000090060),4066,0.0
KCNG3 (ENSG00000171126),4067,0.0
PAPOLG (ENSG00000115421),4068,0.0
PAPSS2 (ENSG00000198682),4069,0.0
KCNE5 (ENSG00000176076),4070,0.0
PAQR3 (ENSG00000163291),4071,0.0
KCNE3 (ENSG00000175538),4072,0.0
PAQR9 (ENSG00000188582),4073,0.0
PARD3 (ENSG00000148498),4074,0.0
PARD6A (ENSG00000102981),4075,0.0
KCND2 (ENSG00000184408),4076,0.0
KCND1 (ENSG00000102057),4077,0.0
KCNC4 (ENSG00000116396),4078,0.0
PARD6B (ENSG00000124171),4079,0.0
PARD6G (ENSG00000178184),4080,0.0
PARG (ENSG00000227345),4081,0.0
KCNB1 (ENSG00000158445),4082,0.0
PARK7 (ENSG00000116288),4083,0.0
PARL (ENSG00000175193),4084,0.0
KCNAB1 (ENSG00000169282),4085,0.0
PARN (ENSG00000140694),4086,0.0
PARP1 (ENSG00000143799),4087,0.0
KCNA1 (ENSG00000111262),4088,0.0
PBX2 (ENSG00000204304),4089,0.0
PCSK1 (ENSG00000175426),4090,0.0
KANSL2 (ENSG00000139620),4091,0.0
KANSL1-AS1 (ENSG00000214401),4092,0.0
JAKMIP2-AS1 (ENSG00000280780),4093,0.0
PCGF3 (ENSG00000185619),4094,0.0
JAKMIP1 (ENSG00000152969),4095,0.0
JAK3 (ENSG00000105639),4096,0.0
PCGF5 (ENSG00000180628),4097,0.0
PCGF6 (ENSG00000156374),4098,0.0
PCID2 (ENSG00000126226),4099,0.0
JAG2 (ENSG00000184916),4100,0.0
PCIF1 (ENSG00000100982),4101,0.0
JADE3 (ENSG00000102221),4102,0.0
JADE2 (ENSG00000043143),4103,0.0
JADE1 (ENSG00000077684),4104,0.0
PCK2 (ENSG00000100889),4105,0.0
PCDHB4 (ENSG00000081818),4106,0.0
IZUMO2 (ENSG00000161652),4107,0.0
IVNS1ABP (ENSG00000116679),4108,0.0
IVD (ENSG00000128928),4109,0.0
ITSN2 (ENSG00000198399),4110,0.0
ITSN1 (ENSG00000205726),4111,0.0
PCLO (ENSG00000186472),4112,0.0
PCMT1 (ENSG00000120265),4113,0.0
ITPR3 (ENSG00000096433),4114,0.0
PCNP (ENSG00000081154),4115,0.0
PCNT (ENSG00000160299),4116,0.0
ITPKC (ENSG00000086544),4117,0.0
PCNX (ENSG00000100731),4118,0.0
ITPK1 (ENSG00000100605),4119,0.0
ITPA (ENSG00000125877),4120,0.0
IWS1 (ENSG00000163166),4121,0.0
PCDHB3 (ENSG00000113205),4122,0.0
JAML (ENSG00000160593),4123,0.0
JARID2 (ENSG00000008083),4124,0.0
KANSL1 (ENSG00000120071),4125,0.0
PCBD1 (ENSG00000166228),4126,0.0
PCBD2 (ENSG00000132570),4127,0.0
KANK2 (ENSG00000197256),4128,0.0
KANK1 (ENSG00000107104),4129,0.0
PCBP3 (ENSG00000183570),4130,0.0
PCCA (ENSG00000175198),4131,0.0
PCCB (ENSG00000114054),4132,0.0
PCDH1 (ENSG00000156453),4133,0.0
PCDH11X (ENSG00000102290),4134,0.0
JTB (ENSG00000143543),4135,0.0
JSRP1 (ENSG00000167476),4136,0.0
PCDH11Y (ENSG00000099715),4137,0.0
JPX (ENSG00000225470),4138,0.0
JPH3 (ENSG00000154118),4139,0.0
JPH1 (ENSG00000104369),4140,0.0
PCDHA12 (ENSG00000251664),4141,0.0
JOSD1 (ENSG00000100221),4142,0.0
JMY (ENSG00000152409),4143,0.0
JMJD8 (ENSG00000161999),4144,0.0
JMJD7-PLA2G4B (ENSG00000168970),4145,0.0
PCDHA6 (ENSG00000081842),4146,0.0
PCDHA9 (ENSG00000204961),4147,0.0
PCDHB11 (ENSG00000197479),4148,0.0
JMJD1C (ENSG00000171988),4149,0.0
JKAMP (ENSG00000050130),4150,0.0
JHDM1D-AS1 (ENSG00000260231),4151,0.0
PCDHB12 (ENSG00000120328),4152,0.0
PCDHB13 (ENSG00000187372),4153,0.0
PC (ENSG00000173599),4154,0.0
DLG3 (ENSG00000082458),4155,0.0
RPS15A (ENSG00000134419),4156,0.0
SAP30 (ENSG00000164105),4157,0.0
BCL10 (ENSG00000142867),4158,0.0
UBAC2-AS1 (ENSG00000228889),4159,0.0
BCKDHB (ENSG00000083123),4160,0.0
UBALD1 (ENSG00000153443),4161,0.0
UBALD2 (ENSG00000185262),4162,0.0
UBAP2 (ENSG00000137073),4163,0.0
UBAP2L (ENSG00000143569),4164,0.0
BCCIP (ENSG00000107949),4165,0.0
UBASH3B (ENSG00000154127),4166,0.0
BCAT1 (ENSG00000060982),4167,0.0
BCAS4 (ENSG00000124243),4168,0.0
UBE2A (ENSG00000077721),4169,0.0
BCAS2 (ENSG00000116752),4170,0.0
BCL11A (ENSG00000119866),4171,0.0
UBE2C (ENSG00000175063),4172,0.0
BCAP31 (ENSG00000185825),4173,0.0
BCAN (ENSG00000132692),4174,0.0
UBE2D1 (ENSG00000072401),4175,0.0
UBE2D2 (ENSG00000131508),4176,0.0
BBS9 (ENSG00000122507),4177,0.0
BBS7 (ENSG00000138686),4178,0.0
UBE2D3 (ENSG00000109332),4179,0.0
UBE2D4 (ENSG00000078967),4180,0.0
UBE2E1 (ENSG00000170142),4181,0.0
UBE2E1-AS1 (ENSG00000223791),4182,0.0
UBE2F (ENSG00000184182),4183,0.0
BBS1 (ENSG00000174483),4184,0.0
BBOX1-AS1 (ENSG00000254560),4185,0.0
BCAR1 (ENSG00000050820),4186,0.0
UBE2G1 (ENSG00000132388),4187,0.0
BCL11B (ENSG00000127152),4188,0.0
BCL2L1 (ENSG00000171552),4189,0.0
TYW3 (ENSG00000162623),4190,0.0
TYW5 (ENSG00000162971),4191,0.0
U2AF1L4 (ENSG00000161265),4192,0.0
U2AF1L5 (ENSG00000275895),4193,0.0
U2AF2 (ENSG00000063244),4194,0.0
U2SURP (ENSG00000163714),4195,0.0
U47924.27 (ENSG00000257084),4196,0.0
BDH1 (ENSG00000161267),4197,0.0
U47924.31 (ENSG00000272173),4198,0.0
U91319.1 (ENSG00000262801),4199,0.0
BCR (ENSG00000186716),4200,0.0
UBA1 (ENSG00000130985),4201,0.0
BCOR (ENSG00000183337),4202,0.0
UBAC2 (ENSG00000134882),4203,0.0
UBA2 (ENSG00000126261),4204,0.0
BCLAF1 (ENSG00000029363),4205,0.0
BCL9L (ENSG00000186174),4206,0.0
BCL9 (ENSG00000116128),4207,0.0
BCL7B (ENSG00000106635),4208,0.0
UBA5 (ENSG00000081307),4209,0.0
UBA52 (ENSG00000221983),4210,0.0
BCL6 (ENSG00000113916),4211,0.0
UBAC1 (ENSG00000130560),4212,0.0
BCL2L14 (ENSG00000121380),4213,0.0
BCL2L13 (ENSG00000099968),4214,0.0
BCL2L12 (ENSG00000126453),4215,0.0
BCL2L11 (ENSG00000153094),4216,0.0
BCL2L10 (ENSG00000137875),4217,0.0
UBA3 (ENSG00000144744),4218,0.0
BBIP1 (ENSG00000214413),4219,0.0
UBE2G2 (ENSG00000184787),4220,0.0
UBE2H (ENSG00000186591),4221,0.0
BACH1 (ENSG00000156273),4222,0.0
UBE3B (ENSG00000151148),4223,0.0
BACE1-AS (ENSG00000278768),4224,0.0
UBE3C (ENSG00000009335),4225,0.0
BABAM1 (ENSG00000105393),4226,0.0
UBE4A (ENSG00000110344),4227,0.0
UBE4B (ENSG00000130939),4228,0.0
UBFD1 (ENSG00000103353),4229,0.0
B9D1 (ENSG00000108641),4230,0.0
UBIAD1 (ENSG00000120942),4231,0.0
UBL5 (ENSG00000198258),4232,0.0
B4GALT6 (ENSG00000118276),4233,0.0
B4GALT5 (ENSG00000158470),4234,0.0
UBE3A (ENSG00000114062),4235,0.0
B4GALT4 (ENSG00000121578),4236,0.0
UBLCP1 (ENSG00000164332),4237,0.0
UBN2 (ENSG00000157741),4238,0.0
UBP1 (ENSG00000153560),4239,0.0
UBQLN1 (ENSG00000135018),4240,0.0
UBQLN4 (ENSG00000160803),4241,0.0
UBR1 (ENSG00000159459),4242,0.0
UBR2 (ENSG00000024048),4243,0.0
UBR3 (ENSG00000144357),4244,0.0
UBR4 (ENSG00000127481),4245,0.0
B3GNT7 (ENSG00000156966),4246,0.0
UBR5 (ENSG00000104517),4247,0.0
B3GNT4 (ENSG00000176383),4248,0.0
